datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2014-02-05,-456.0,-447.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-452.0,-454.0,-456.0,-452.0,-458.0,-452.0,-460.0,-458.0,-460.0,-460.0,-456.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-458.0,-458.0,-458.0,-458.0,-458.0,-460.0
2014-02-06,-460.0,-443.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-454.0,-452.0,-460.0,-456.0,-456.0,-458.0,-456.0,-456.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-458.0,-458.0,-458.0,-458.0,-460.0,-458.0,-460.0,-458.0,-458.0,-458.0,-460.0
2014-02-07,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-454.0,-460.0,-454.0,-458.0,-460.0,-460.0,-456.0,-456.0,-460.0,-460.0,-454.0,-447.0,-458.0,-456.0,-456.0,-460.0,-458.0,-460.0,-458.0,-458.0,-458.0,-460.0
2014-02-08,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-454.0,-460.0,-458.0,-460.0,-458.0,-456.0,-456.0,-460.0
2014-02-09,-458.0,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-458.0,-458.0,-460.0
2014-02-10,-460.0,-458.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-458.0,-458.0,-456.0,-456.0,-454.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-460.0,-460.0,-460.0,-458.0,-458.0,-458.0,-456.0,-456.0,-460.0
2014-02-11,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-454.0,-456.0,-451.0,-460.0,-460.0,-460.0,-458.0,-456.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-454.0,-458.0,-454.0,-456.0,-460.0,-458.0,-460.0,-456.0,-456.0,-456.0,-460.0
2014-02-12,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-458.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-454.0,-456.0,-460.0,-460.0,-458.0,-458.0,-458.0,-460.0,-460.0,-458.0,-460.0,-456.0,-456.0,-456.0,-460.0
2014-02-13,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-458.0,-460.0,-452.0,-458.0,-456.0,-460.0,-458.0,-460.0,-456.0,-454.0,-458.0,-460.0
2014-02-14,-458.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-454.0,-460.0,-460.0,-456.0,-460.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-456.0,-458.0,-460.0,-454.0,-452.0,-458.0,-458.0,-456.0,-454.0,-458.0,-458.0
