datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2015-12-30,92.0,100.0,93.0,100.0,80.0,100.0,68.0,79.0,94.0,84.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,95.0,100.0,95.0,94.0,100.0,88.0,96.0,94.0,100.0,100.0,100.0,100.0
2015-12-31,100.0,64.0,100.0,100.0,79.0,100.0,58.0,68.0,85.0,85.0,100.0,81.0,93.0,90.0,92.0,88.0,86.0,81.0,91.0,100.0,100.0,94.0,100.0,91.0,81.0,93.0,100.0,100.0,100.0,100.0
2016-01-01,100.0,74.0,85.0,100.0,34.0,79.0,34.0,56.0,85.0,78.0,100.0,80.0,87.0,86.0,92.0,92.0,89.0,74.0,86.0,93.0,92.0,100.0,100.0,100.0,86.0,92.0,82.0,100.0,92.0,79.0
2016-01-02,100.0,72.0,100.0,100.0,44.0,80.0,68.0,71.0,86.0,56.0,93.0,78.0,100.0,84.0,92.0,83.0,100.0,86.0,92.0,80.0,86.0,100.0,86.0,100.0,74.0,86.0,69.0,100.0,82.0,81.0
2016-01-03,100.0,92.0,92.0,100.0,76.0,100.0,65.0,76.0,98.0,57.0,100.0,84.0,93.0,87.0,81.0,80.0,100.0,84.0,92.0,70.0,84.0,96.0,100.0,94.0,80.0,80.0,92.0,100.0,100.0,100.0
2016-01-04,100.0,100.0,100.0,100.0,73.0,100.0,66.0,76.0,79.0,58.0,100.0,81.0,93.0,92.0,100.0,83.0,79.0,76.0,86.0,80.0,85.0,66.0,86.0,100.0,80.0,72.0,81.0,80.0,89.0,92.0
2016-01-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,63.0,93.0,86.0,93.0,85.0,100.0,100.0,100.0,73.0,92.0,74.0,85.0,88.0,85.0,93.0,91.0,85.0,56.0,70.0,83.0,100.0
2016-01-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,80.0,94.0,86.0,96.0,85.0,85.0,73.0,79.0,68.0,83.0,100.0,79.0,93.0,85.0,79.0,92.0,85.0,85.0,100.0
2016-01-07,100.0,97.0,100.0,100.0,100.0,100.0,93.0,100.0,93.0,92.0,100.0,100.0,100.0,100.0,100.0,80.0,86.0,92.0,74.0,75.0,90.0,93.0,86.0,100.0,85.0,92.0,92.0,85.0,79.0,80.0
2016-01-08,100.0,100.0,90.0,100.0,86.0,100.0,87.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,96.0,100.0,100.0,100.0
2016-01-09,100.0,100.0,89.0,100.0,76.0,100.0,86.0,100.0,92.0,92.0,93.0,100.0,100.0,95.0,92.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,96.0,100.0,99.0,100.0
2016-01-10,100.0,100.0,100.0,100.0,87.0,100.0,86.0,100.0,85.0,100.0,80.0,79.0,84.0,77.0,83.0,86.0,100.0,93.0,100.0,100.0,100.0,93.0,100.0,100.0,94.0,100.0,100.0,93.0,87.0,100.0
2016-01-11,100.0,100.0,100.0,100.0,87.0,100.0,73.0,100.0,85.0,79.0,74.0,80.0,86.0,80.0,83.0,92.0,92.0,85.0,84.0,86.0,78.0,89.0,85.0,86.0,74.0,79.0,73.0,100.0,100.0,95.0
